cluster,longitude,latitude,edad,PRECTOTCORR,PAR,arcillas_0-30cm_mean,arena_0-30cm_mean,limo_0-30cm_mean
0,-76.23,3.59,7.1,1.78,129.19,35.83,26.9,37.3
0,-76.3,3.66,7.0,5.58,135.4,39.8,27.37,32.8
0,-76.3,3.66,7.0,5.58,135.4,39.8,27.37,32.8
0,-76.37,3.86,7.0,1.78,129.19,37.63,23.83,38.53
0,-76.23,3.59,7.0,1.78,129.19,35.83,26.9,37.3
0,-76.23,3.59,7.0,1.78,129.19,35.83,26.9,37.3
0,-76.23,3.59,7.0,3.44,129.19,35.83,26.9,37.3
0,-76.57,3.29,7.2,3.44,129.19,34.23,31.5,34.23
0,-76.46,3.53,7.1,5.58,135.4,35.63,26.1,38.3
0,-76.57,3.29,7.2,5.58,135.4,34.23,31.5,34.23
0,-76.27,4.02,9.97,5.34,135.4,37.93,34.5,27.57
0,-76.36,3.73,7.2,1.78,129.19,35.8,28.17,35.97
0,-76.23,3.59,7.1,1.78,129.19,35.83,26.9,37.3
0,-76.36,3.73,7.2,1.78,129.19,35.8,28.17,35.97
0,-76.39,3.75,7.2,5.58,136.29,36.8,23.2,40.03
0,-76.39,3.75,7.2,5.58,136.29,36.8,23.2,40.03
0,-76.38,3.65,7.0,5.58,136.29,38.77,26.03,35.17
0,-76.38,3.65,7.0,0.87,129.19,38.77,26.03,35.17
0,-76.38,3.65,7.1,0.87,129.19,38.77,26.03,35.17
0,-76.38,3.65,7.1,1.78,129.19,38.77,26.03,35.17
0,-76.3,3.63,7.2,1.78,129.19,39.13,23.97,36.9
0,-76.3,3.63,7.2,5.34,132.13,39.13,23.97,36.9
0,-76.38,3.65,7.1,5.34,132.13,38.77,26.03,35.17
0,-76.27,4.02,9.97,0.87,129.19,37.93,34.5,27.57
0,-76.27,4.02,9.97,1.78,129.19,37.93,34.5,27.57
0,-76.27,4.02,9.97,1.78,129.19,37.93,34.5,27.57
0,-76.27,4.02,9.97,0.87,129.19,37.93,34.5,27.57
0,-76.27,4.02,9.97,1.78,129.19,37.93,34.5,27.57
0,-76.36,3.73,7.2,0.87,129.19,35.8,28.17,35.97
0,-76.3,3.48,7.0,1.78,129.19,40.3,28.2,31.47
0,-75.87,5.0,7.1,1.78,129.19,37.8,29.77,32.43
0,-76.34,3.3,9.97,1.78,129.19,40.3,24.43,35.3
0,-76.34,3.3,9.97,1.78,129.19,40.3,24.43,35.3
0,-76.34,3.3,9.97,3.44,129.19,40.3,24.43,35.3
0,-76.35,3.42,7.2,3.44,129.19,38.17,22.47,39.37
0,-76.35,3.42,7.2,3.44,129.19,38.17,22.47,39.37
0,-76.35,3.42,7.2,1.78,129.19,38.17,22.47,39.37
0,-76.35,3.42,7.2,3.44,129.19,40.1,22.03,37.9
0,-76.56,3.15,9.97,3.44,129.19,40.07,27.13,32.8
0,-76.56,3.15,9.97,3.44,129.19,40.07,27.13,32.8
0,-76.56,3.15,9.97,5.34,135.4,40.07,27.13,32.8
0,-76.35,3.42,7.2,1.78,129.19,40.1,22.03,37.9
0,-76.56,3.15,9.97,1.78,129.19,40.07,27.13,32.8
0,-76.56,3.15,9.97,1.78,129.19,40.07,27.13,32.8
0,-76.56,3.15,9.97,5.34,135.4,40.07,27.13,32.8
0,-76.56,3.15,9.97,1.78,129.19,40.07,27.13,32.8
0,-76.56,3.15,9.97,5.34,132.13,40.07,27.13,32.8
0,-76.56,3.15,9.97,0.87,129.19,40.07,27.13,32.8
0,-76.56,3.15,9.97,5.34,132.13,40.07,27.13,32.8
0,-76.56,3.15,9.97,5.34,132.13,40.07,27.13,32.8
0,-76.56,3.15,7.0,3.44,132.13,40.07,27.13,32.8
0,-76.29,4.04,9.97,3.44,132.13,39.83,31.27,28.93
0,-76.29,4.04,9.97,1.78,129.19,39.83,31.27,28.93
0,-76.29,4.04,9.97,5.34,132.13,39.83,31.27,28.93
0,-76.29,4.04,9.97,3.44,132.13,39.83,31.27,28.93
0,-76.26,3.23,7.0,5.34,135.4,37.93,25.03,37.03
0,-76.3,3.21,9.97,1.78,129.19,41.17,21.27,37.57
0,-76.3,3.21,9.97,5.34,135.4,41.17,21.27,37.57
0,-76.3,3.21,9.97,1.08,129.19,41.17,21.27,37.57
0,-76.3,3.21,9.97,1.78,129.19,41.17,21.27,37.57
0,-76.4,3.71,7.0,1.78,129.19,31.33,27.4,41.27
0,-76.34,3.3,7.0,5.34,132.13,40.3,24.43,35.3
0,-76.34,3.3,9.97,5.34,132.13,40.3,24.43,35.3
0,-76.34,3.3,9.97,3.44,129.19,40.3,24.43,35.3
0,-76.34,3.3,9.97,1.78,129.19,40.3,24.43,35.3
0,-76.34,3.3,9.97,5.34,132.13,40.3,24.43,35.3
0,-76.34,3.3,9.97,1.78,129.19,40.3,24.43,35.3
0,-76.34,3.3,9.97,5.34,132.13,40.3,24.43,35.3
0,-76.34,3.3,9.97,1.78,129.19,40.3,24.43,35.3
0,-76.34,3.3,9.97,5.34,132.13,40.3,24.43,35.3
0,-76.47,3.25,7.1,0.87,129.19,36.67,22.47,40.87
0,-76.47,3.25,7.1,3.44,132.13,36.67,22.47,40.87
0,-76.29,4.04,9.97,3.44,132.13,39.83,31.27,28.93
0,-76.47,3.25,7.1,1.08,129.19,36.67,22.47,40.87
0,-76.47,3.25,7.0,5.34,132.13,36.67,22.47,40.87
0,-76.3,3.21,7.0,3.44,132.13,41.17,21.27,37.57
0,-76.3,3.21,9.97,5.34,135.4,41.17,21.27,37.57
0,-76.47,3.25,7.0,3.44,132.13,36.67,22.47,40.87
0,-76.3,3.21,9.97,3.44,129.19,41.17,21.27,37.57
0,-76.3,3.21,9.97,3.44,129.19,41.17,21.27,37.57
0,-76.3,3.21,9.97,3.44,129.19,41.17,21.27,37.57
0,-76.3,3.21,9.97,5.34,132.13,41.17,21.27,37.57
0,-76.3,3.21,9.97,5.34,132.13,41.17,21.27,37.57
0,-76.3,3.21,9.97,1.78,129.19,41.17,21.27,37.57
0,-76.3,3.21,9.97,1.78,129.19,41.17,21.27,37.57
0,-76.34,3.3,9.97,1.78,129.19,40.3,24.43,35.3
0,-76.4,3.71,7.0,5.34,132.13,31.33,27.4,41.27
0,-76.29,4.04,9.97,3.44,132.13,39.83,31.27,28.93
0,-76.26,3.23,9.97,0.35,127.13,37.93,25.03,37.03
0,-76.44,3.27,9.97,0.1,127.13,37.33,19.27,43.4
0,-76.44,3.27,9.97,0.1,127.13,37.33,19.27,43.4
0,-76.44,3.27,9.97,0.1,127.13,37.33,19.27,43.4
0,-76.29,3.22,7.1,0.35,127.13,42.83,20.9,36.3
0,-76.29,3.22,7.1,0.1,127.13,42.83,20.9,36.3
0,-76.25,3.38,9.97,0.35,127.13,36.37,30.83,32.8
0,-76.3,3.48,7.1,0.35,127.13,40.3,28.2,31.47
0,-76.3,3.48,7.1,0.1,127.13,40.3,28.2,31.47
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.3,3.48,7.1,0.1,127.13,40.3,28.2,31.47
0,-76.29,3.22,7.0,0.1,127.13,42.83,20.9,36.3
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.29,3.22,7.0,0.1,127.13,42.83,20.9,36.3
0,-76.3,3.48,7.0,0.1,127.13,40.3,28.2,31.47
0,-76.44,3.27,9.97,0.1,127.13,37.33,19.27,43.4
0,-76.44,3.27,9.97,0.1,127.13,37.33,19.27,43.4
0,-76.44,3.27,7.0,0.1,127.13,37.33,19.27,43.4
0,-76.25,3.38,7.0,0.1,127.13,36.37,30.83,32.8
0,-76.29,3.22,7.1,0.1,127.13,42.83,20.9,36.3
0,-76.25,3.38,9.97,0.1,127.13,36.37,30.83,32.8
0,-76.25,3.38,9.97,3.93,131.48,36.37,30.83,32.8
0,-76.25,3.38,9.97,1.55,131.48,36.37,30.83,32.8
0,-76.44,3.27,9.97,5.65,133.47,37.33,19.27,43.4
0,-76.29,4.04,9.97,1.78,127.99,39.83,31.27,28.93
0,-76.26,3.23,9.97,3.66,132.43,37.93,25.03,37.03
0,-76.26,3.23,9.97,1.34,132.19,37.93,25.03,37.03
0,-76.26,3.23,9.97,1.34,134.41,37.93,25.03,37.03
0,-76.26,3.23,9.97,1.34,132.19,37.93,25.03,37.03
0,-76.26,3.23,9.97,1.34,132.19,37.93,25.03,37.03
0,-76.26,3.23,9.97,1.34,132.19,37.93,25.03,37.03
0,-76.26,3.23,9.97,1.34,134.41,37.93,25.03,37.03
0,-76.26,3.23,9.97,1.34,134.41,37.93,25.03,37.03
0,-76.26,3.23,9.97,1.34,132.19,37.93,25.03,37.03
0,-76.26,3.23,9.97,0.0,128.71,37.93,25.03,37.03
0,-76.29,4.04,9.97,0.19,132.19,39.83,31.27,28.93
0,-76.26,3.23,9.97,1.34,134.41,37.93,25.03,37.03
0,-76.44,3.27,9.97,1.34,132.19,37.33,19.27,43.4
0,-76.44,3.27,9.97,1.34,134.41,37.33,19.27,43.4
0,-76.35,3.42,7.2,0.0,128.71,40.1,22.03,37.9
0,-76.37,3.44,7.2,1.34,134.41,41.5,21.77,36.73
0,-76.23,3.68,7.1,0.01,128.71,37.43,29.3,33.27
0,-76.23,3.68,7.1,1.34,134.41,37.43,29.3,33.27
0,-76.37,3.44,7.2,1.34,134.41,41.5,21.77,36.73
0,-76.23,3.68,7.1,1.34,132.19,37.43,29.3,33.27
0,-76.23,3.68,7.0,0.01,128.71,37.43,29.3,33.27
0,-76.23,3.68,7.0,1.34,132.19,37.43,29.3,33.27
0,-76.23,3.68,7.0,0.0,128.71,37.43,29.3,33.27
0,-76.44,3.27,9.97,0.0,128.71,37.33,19.27,43.4
0,-75.87,5.0,7.1,1.34,134.41,37.8,29.77,32.43
0,-76.4,3.71,7.0,1.34,132.19,31.33,27.4,41.27
0,-76.26,4.1,7.2,0.01,128.71,38.57,30.5,30.93
0,-76.24,3.39,9.97,1.34,132.19,39.17,28.37,32.47
0,-76.24,3.39,9.97,0.01,128.71,39.17,28.37,32.47
0,-76.24,3.39,7.0,0.01,128.71,39.17,28.37,32.47
0,-76.28,3.7,7.0,0.01,128.71,35.63,29.97,34.4
0,-76.38,3.76,7.1,0.01,128.71,34.33,24.2,41.43
0,-76.38,3.76,7.1,1.34,132.19,34.33,24.2,41.43
0,-76.38,3.76,7.1,1.34,132.19,34.33,24.2,41.43
0,-76.38,3.76,7.0,1.34,132.19,34.33,24.2,41.43
0,-76.38,3.76,7.0,1.34,134.41,34.33,24.2,41.43
0,-76.38,3.76,7.0,1.34,132.19,34.33,24.2,41.43
0,-76.28,3.7,7.0,1.34,134.41,35.63,29.97,34.4
0,-76.28,3.7,7.0,0.19,132.19,35.63,29.97,34.4
0,-76.28,3.7,7.1,1.34,132.19,35.63,29.97,34.4
0,-76.29,4.04,7.0,1.34,132.19,39.83,31.27,28.93
0,-76.29,4.04,9.97,1.34,132.19,39.83,31.27,28.93
0,-76.28,3.7,7.1,0.19,132.19,35.63,29.97,34.4
0,-76.33,3.64,7.0,1.34,132.19,36.13,29.4,34.43
0,-76.3,3.69,7.1,0.19,128.71,39.53,28.73,31.73
0,-76.3,3.69,7.1,0.01,128.71,39.53,28.73,31.73
0,-76.33,3.64,7.0,1.34,132.19,36.13,29.4,34.43
0,-76.33,3.64,7.0,0.01,128.71,36.13,29.4,34.43
0,-76.44,3.61,7.0,0.01,128.71,38.13,24.17,37.7
0,-76.44,3.61,9.97,0.01,128.71,38.13,24.17,37.7
0,-76.44,3.61,9.97,1.34,132.19,38.13,24.17,37.7
0,-76.24,3.39,9.97,1.34,132.19,39.17,28.37,32.47
0,-76.26,4.1,7.2,1.34,132.19,38.57,30.5,30.93
0,-76.24,3.39,9.97,1.34,132.19,39.17,28.37,32.47
0,-76.24,3.39,9.97,0.01,128.71,39.17,28.37,32.47
0,-75.87,5.0,7.1,1.34,132.19,37.8,29.77,32.43
0,-75.87,5.0,7.0,0.01,128.71,37.8,29.77,32.43
0,-75.87,5.0,7.0,1.34,132.19,37.8,29.77,32.43
0,-75.87,5.0,7.0,0.01,128.71,37.8,29.77,32.43
0,-75.88,5.0,7.1,0.01,128.71,36.47,31.93,31.6
0,-75.88,5.0,7.1,1.34,132.19,36.47,31.93,31.6
0,-75.88,5.0,7.0,0.19,132.19,36.47,31.93,31.6
0,-75.88,5.0,7.0,0.04,125.08,36.47,31.93,31.6
0,-75.88,5.0,7.0,0.04,125.08,36.47,31.93,31.6
0,-76.44,3.27,9.97,0.04,125.08,37.33,19.27,43.4
0,-76.1,4.45,7.1,0.02,125.08,35.8,26.83,37.37
0,-76.1,4.45,7.1,0.04,125.08,35.8,26.83,37.37
0,-76.1,4.45,7.1,0.78,131.18,35.8,26.83,37.37
0,-76.1,4.45,7.0,0.04,125.08,35.8,26.83,37.37
0,-76.1,4.45,7.0,0.02,125.08,35.8,26.83,37.37
0,-76.1,4.45,7.0,0.02,125.08,35.8,26.83,37.37
0,-76.44,3.27,9.97,0.04,125.08,37.33,19.27,43.4
0,-76.24,3.39,9.97,0.04,125.08,39.17,28.37,32.47
0,-76.24,3.39,9.97,0.04,125.08,39.17,28.37,32.47
0,-76.24,3.39,9.97,0.78,131.18,39.17,28.37,32.47
0,-76.44,3.27,9.97,0.78,125.08,37.33,19.27,43.4
0,-76.24,3.39,9.97,0.02,125.08,39.17,28.37,32.47
0,-76.24,3.39,9.97,0.02,125.08,39.17,28.37,32.47
0,-76.24,3.39,9.97,0.04,125.08,39.17,28.37,32.47
0,-76.24,3.39,9.97,0.04,125.08,39.17,28.37,32.47
0,-76.3,3.69,7.0,0.04,125.08,39.53,28.73,31.73
0,-76.46,3.17,7.1,0.02,125.08,40.13,20.1,39.77
0,-76.25,3.39,9.97,0.02,125.08,39.57,28.23,32.17
0,-76.25,3.39,7.0,0.02,125.08,39.57,28.23,32.17
0,-76.44,3.61,9.97,0.02,125.08,38.13,24.17,37.7
0,-76.44,3.61,9.97,0.04,125.08,38.13,24.17,37.7
0,-76.44,3.61,9.97,0.04,125.08,38.13,24.17,37.7
0,-76.44,3.61,9.97,0.02,125.08,38.13,24.17,37.7
0,-76.33,3.64,7.1,0.02,125.08,36.13,29.4,34.43
0,-76.37,3.84,7.0,0.02,125.08,36.7,23.77,39.53
0,-76.11,4.31,7.1,0.78,125.08,36.27,22.9,40.83
0,-76.29,4.04,9.97,0.04,125.08,39.83,31.27,28.93
0,-76.37,3.84,7.0,0.02,125.08,36.7,23.77,39.53
0,-76.37,3.84,7.1,0.02,125.08,36.7,23.77,39.53
0,-76.37,3.84,7.1,0.03,111.19,36.7,23.77,39.53
0,-76.56,3.15,9.97,0.87,120.55,40.07,27.13,32.8
0,-76.4,3.71,7.1,0.87,120.55,31.33,27.4,41.27
0,-76.4,3.71,7.1,0.87,121.02,31.33,27.4,41.27
0,-76.11,4.31,7.1,0.87,120.55,36.27,22.9,40.83
0,-76.11,4.31,7.1,3.83,121.02,36.27,22.9,40.83
0,-76.11,4.31,7.0,0.03,111.19,36.27,22.9,40.83
0,-76.11,4.31,7.0,0.64,118.8,36.27,22.9,40.83
0,-76.37,3.25,7.2,0.03,111.19,40.9,21.03,38.1
0,-76.3,3.48,7.0,3.83,118.8,40.3,28.2,31.47
0,-76.4,3.71,7.1,0.03,111.19,31.33,27.4,41.27
0,-76.37,3.84,7.1,0.87,120.55,36.7,23.77,39.53
0,-76.26,4.1,7.2,0.18,128.62,38.57,30.5,30.93
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.46,3.17,7.1,3.87,121.47,40.13,20.1,39.77
0,-76.46,3.17,7.1,1.11,128.62,40.13,20.1,39.77
0,-76.46,3.17,7.0,3.87,121.47,40.13,20.1,39.77
0,-76.44,3.61,9.97,1.11,128.62,38.13,24.17,37.7
0,-76.46,3.17,7.0,1.11,128.62,40.13,20.1,39.77
0,-76.46,3.17,7.0,1.11,128.62,40.13,20.1,39.77
0,-76.37,3.25,7.2,0.18,128.62,40.9,21.03,38.1
0,-76.44,3.61,9.97,1.11,128.62,38.13,24.17,37.7
0,-76.44,3.61,9.97,3.87,121.47,38.13,24.17,37.7
0,-76.29,4.04,9.97,3.87,121.47,39.83,31.27,28.93
0,-76.29,4.04,9.97,0.18,128.62,39.83,31.27,28.93
0,-76.37,3.25,7.2,0.18,128.62,40.9,21.03,38.1
0,-76.3,3.69,7.0,1.11,128.62,39.53,28.73,31.73
0,-76.28,3.7,7.1,1.11,128.62,35.63,29.97,34.4
0,-76.44,3.61,9.97,0.18,128.62,38.13,24.17,37.7
0,-76.33,3.64,7.1,1.11,128.62,36.13,29.4,34.43
0,-76.33,3.64,7.1,0.18,128.62,36.13,29.4,34.43
0,-76.44,3.61,9.97,0.18,128.62,38.13,24.17,37.7
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,0.18,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.25,3.39,9.97,1.11,128.62,39.57,28.23,32.17
0,-76.44,3.61,9.97,0.18,128.62,38.13,24.17,37.7
0,-76.3,3.23,7.59,0.18,128.62,42.03,19.03,38.93
0,-76.28,3.28,7.59,0.18,128.62,39.77,27.5,32.7
0,-76.28,3.28,7.59,0.18,128.62,39.77,27.5,32.7
0,-76.3,3.23,7.59,0.18,128.62,42.03,19.03,38.93
0,-76.22,3.33,7.59,0.18,128.62,35.17,34.27,30.5
0,-76.18,4.24,7.59,0.18,128.62,35.07,25.83,39.07
0,-76.23,4.07,7.59,0.18,128.62,42.3,33.23,24.47
0,-76.47,3.58,7.59,0.18,128.62,31.77,32.1,36.17
0,-76.29,3.18,7.59,1.11,128.62,39.03,25.07,35.87
0,-76.18,4.24,7.59,1.11,128.62,35.07,25.83,39.07
0,-76.34,3.11,7.59,0.18,128.62,37.53,25.2,37.27
0,-76.34,3.11,7.59,1.11,128.62,37.53,25.2,37.27
0,-76.47,3.58,7.59,3.87,121.47,31.77,32.1,36.17
0,-76.01,4.46,7.59,3.87,121.47,41.43,26.0,32.53
0,-76.46,3.48,7.59,0.68,128.62,37.37,25.73,36.9
0,-76.22,3.33,7.59,0.18,128.62,35.17,34.27,30.5
0,-76.46,3.48,7.59,0.18,128.62,37.37,25.73,36.9
0,-76.01,4.46,7.59,0.18,128.62,41.43,26.0,32.53
0,-76.46,3.19,7.59,0.18,128.62,37.63,23.67,38.63
0,-76.46,3.19,7.59,0.18,128.62,37.63,23.67,38.63
0,-76.23,4.07,7.59,1.11,128.62,42.3,33.23,24.47
0,-76.29,3.18,7.59,1.11,128.62,39.03,25.07,35.87
0,-76.33,4.08,7.59,1.11,128.62,37.5,31.77,30.73
0,-76.24,3.76,7.59,0.18,128.62,34.47,34.6,30.93
0,-76.33,4.08,7.59,0.18,128.62,37.5,31.77,30.73
0,-76.25,3.4,7.59,1.11,128.62,36.3,30.9,32.8
0,-76.41,3.21,7.59,0.18,128.62,36.1,22.17,41.7
0,-76.41,3.21,7.59,0.18,128.62,36.1,22.17,41.7
0,-76.49,3.23,7.59,0.18,128.62,39.07,22.77,38.17
0,-76.49,3.23,7.59,0.18,128.62,39.07,22.77,38.17
0,-76.24,3.76,7.59,0.18,128.62,34.47,34.6,30.93
0,-76.3,3.21,7.59,0.18,128.62,41.33,20.87,37.8
0,-76.25,3.4,7.59,0.18,128.62,36.3,30.9,32.8
0,-76.3,3.21,7.59,0.18,128.62,41.33,20.87,37.8
0,-76.3,3.68,7.2,0.18,128.62,39.4,31.0,29.63
0,-76.26,3.99,7.0,0.18,128.62,38.37,32.7,28.93
0,-76.24,3.77,7.0,0.18,128.62,39.9,34.4,25.7
0,-75.86,4.89,7.2,0.18,128.62,35.23,31.0,33.77
0,-76.24,3.77,7.0,0.18,128.62,39.9,34.4,25.7
0,-76.24,3.77,7.0,1.11,128.62,39.9,34.4,25.7
0,-76.37,3.82,7.2,1.11,128.62,34.03,25.77,40.2
0,-76.34,3.12,7.0,0.18,128.62,38.17,24.03,37.8
0,-76.26,3.99,7.0,0.18,128.62,37.43,30.57,31.97
0,-76.35,3.55,7.0,0.68,128.62,40.87,20.37,38.8
0,-76.35,3.55,7.0,1.11,128.62,40.87,20.37,38.8
0,-76.07,4.5,7.0,1.11,128.62,40.6,24.7,34.7
0,-76.07,4.5,7.0,1.11,128.62,40.6,24.7,34.7
0,-76.07,4.5,7.0,0.18,128.62,40.6,24.7,34.7
0,-76.36,3.89,7.2,0.18,128.62,36.37,27.57,36.1
0,-76.37,3.82,7.2,0.18,128.62,34.03,25.77,40.2
0,-75.98,4.69,7.2,1.11,128.62,34.2,30.47,35.37
0,-75.98,4.69,7.2,0.18,128.62,34.2,30.47,35.37
0,-76.34,3.12,7.0,0.18,128.62,38.17,24.03,37.8
0,-76.22,3.59,7.2,1.11,128.62,35.1,27.33,37.57
0,-76.34,3.12,7.0,3.87,121.47,38.17,24.03,37.8
0,-76.36,3.89,7.2,1.11,128.62,36.37,27.57,36.1
0,-76.26,3.99,7.0,3.87,121.47,38.37,32.7,28.93
0,-76.41,3.7,7.0,0.18,128.62,29.1,28.13,42.8
0,-76.22,3.59,7.2,0.18,128.62,35.1,27.33,37.57
0,-76.25,3.98,7.2,8.32,122.31,39.77,29.13,31.13
0,-76.25,3.98,7.2,0.18,128.62,39.77,29.13,31.13
0,-76.32,3.9,7.2,1.11,128.62,36.03,28.47,35.53
0,-76.32,3.9,7.2,0.18,128.62,36.03,28.47,35.53
0,-76.25,3.63,7.2,0.18,128.62,33.83,32.33,33.83
0,-76.25,3.63,7.2,1.11,128.62,33.83,32.33,33.83
0,-76.32,3.9,7.2,0.18,128.62,36.03,28.47,35.53
0,-76.27,3.28,7.0,0.18,128.62,34.33,25.4,40.23
0,-76.27,3.28,7.0,3.87,121.47,34.33,25.4,40.23
0,-76.44,3.35,7.0,8.32,122.31,40.27,21.73,38.03
0,-76.44,3.35,7.0,0.18,128.62,40.27,21.73,38.03
0,-76.25,3.98,7.2,0.18,128.62,39.77,29.13,31.13
0,-76.37,3.84,7.2,1.11,128.62,36.53,24.33,39.1
0,-76.37,3.84,7.2,3.87,128.62,36.53,24.33,39.1
0,-76.27,3.28,7.0,3.87,128.62,34.33,25.4,40.23
0,-76.37,3.12,7.2,1.11,128.62,40.9,21.37,37.77
0,-76.22,3.59,7.2,5.97,122.31,35.1,27.33,37.57
0,-76.3,3.68,7.2,0.68,128.62,39.4,31.0,29.63
0,-76.35,3.55,7.0,1.11,128.62,40.87,20.37,38.8
0,-76.29,3.61,7.0,1.11,128.62,37.77,28.5,33.73
0,-76.5,3.22,7.0,1.11,128.62,37.37,26.8,35.83
0,-76.5,3.22,7.0,5.97,122.31,37.37,26.8,35.83
0,-76.5,3.22,7.0,1.11,128.62,37.37,26.8,35.83
0,-76.35,3.26,7.0,1.11,128.62,39.33,21.77,38.9
0,-76.23,3.4,7.2,1.11,128.62,34.3,33.4,32.27
0,-76.35,3.26,7.0,1.11,128.62,39.33,21.77,38.9
0,-76.23,3.27,7.0,1.11,128.62,36.6,29.23,34.2
0,-76.23,3.27,7.0,1.11,128.62,36.6,29.23,34.2
0,-76.3,3.68,7.2,1.11,128.62,39.4,31.0,29.63
0,-76.26,3.99,7.0,1.11,128.62,37.43,30.57,31.97
0,-76.29,3.81,7.2,1.11,128.62,36.5,29.47,34.07
0,-76.28,3.23,7.0,1.11,128.62,45.1,18.9,36.0
0,-76.25,3.6,7.0,1.11,128.62,31.97,31.33,36.63
0,-76.24,3.6,7.5,1.11,128.62,32.73,29.4,37.87
0,-76.38,3.77,7.2,1.11,128.62,36.37,21.9,41.7
0,-76.38,3.77,7.2,0.18,128.62,36.37,21.9,41.7
0,-76.27,3.69,7.2,0.18,128.62,36.07,26.1,37.83
0,-76.27,3.69,7.2,1.11,128.62,36.07,26.1,37.83
0,-76.27,3.69,7.2,3.87,121.47,36.07,26.1,37.83
0,-76.38,3.77,7.2,0.18,128.62,37.93,21.4,40.63
0,-76.38,3.77,7.2,1.11,128.62,37.93,21.4,40.63
0,-76.56,3.11,7.0,1.11,128.62,36.03,28.67,35.33
0,-76.39,3.74,7.2,0.18,128.62,33.97,28.37,37.7
0,-76.39,3.74,7.2,1.11,128.62,33.97,28.37,37.7
0,-76.39,3.74,7.2,3.87,121.47,33.97,28.37,37.7
0,-76.39,3.74,7.2,3.87,121.47,33.97,28.37,37.7
0,-76.39,3.74,7.2,1.11,128.62,33.97,28.37,37.7
0,-76.35,3.46,7.0,1.11,128.62,36.27,19.37,44.4
0,-76.29,3.69,7.2,3.87,121.47,36.6,26.37,37.07
0,-76.29,3.69,7.2,3.87,128.62,36.6,26.37,37.07
0,-76.29,3.69,7.2,1.11,128.62,36.6,26.37,37.07
0,-76.32,3.22,7.2,0.18,128.62,36.37,23.33,40.33
0,-76.32,3.22,7.2,1.11,128.62,36.37,23.33,40.33
0,-76.32,3.65,7.2,1.11,128.62,37.23,29.77,33.0
0,-76.32,3.65,7.2,0.18,128.62,37.23,29.77,33.0
0,-76.32,3.65,7.2,3.87,128.62,37.23,29.77,33.0
0,-76.22,4.11,7.2,3.87,121.47,41.7,23.03,35.27
0,-76.22,4.11,7.2,1.11,128.62,41.7,23.03,35.27
0,-76.38,3.57,7.0,0.18,128.62,39.47,20.67,39.87
0,-76.38,3.57,7.0,1.11,128.62,39.47,20.67,39.87
0,-76.35,3.46,7.0,0.18,128.62,36.27,19.37,44.4
0,-76.33,3.14,7.2,1.11,128.62,37.6,23.4,39.0
0,-76.33,3.14,7.2,0.02,135.7,37.6,23.4,39.0
0,-76.38,3.77,7.2,0.02,135.7,36.37,21.9,41.7
0,-76.22,4.11,7.2,1.52,136.88,41.7,23.03,35.27
0,-76.32,3.22,7.2,0.02,135.7,36.37,23.33,40.33
0,-76.32,3.22,7.2,0.0,135.7,36.37,23.33,40.33
0,-76.22,4.11,7.2,0.02,135.7,41.7,23.03,35.27
0,-76.35,3.46,7.0,1.52,139.72,36.27,19.37,44.4
0,-76.33,3.67,7.0,0.02,135.7,37.83,25.47,36.67
0,-76.33,3.67,7.0,0.02,135.7,37.83,25.47,36.67
0,-76.1,4.47,7.0,0.02,135.7,36.57,27.77,35.67
0,-76.33,3.28,7.0,0.02,135.7,38.57,27.17,34.3
0,-76.35,3.3,7.2,0.02,135.7,41.53,21.37,37.07
0,-76.35,3.3,7.2,1.52,136.88,41.53,21.37,37.07
0,-76.35,3.3,7.2,0.29,136.88,41.53,21.37,37.07
0,-76.39,3.47,7.2,0.02,135.7,40.27,25.17,34.57
0,-76.1,4.47,7.0,0.02,135.7,36.57,27.77,35.67
0,-76.39,3.47,7.2,0.29,135.7,40.27,25.17,34.57
0,-76.33,3.28,7.0,0.02,135.7,38.57,27.17,34.3
0,-76.37,3.84,7.2,0.02,135.7,36.53,24.33,39.1
0,-76.29,3.81,7.2,0.29,135.7,36.5,29.47,34.07
0,-76.33,3.67,7.0,0.02,135.7,39.43,25.97,34.63
